,법정동,축종,발생두수(마리)
30812,4728032023,소,1
30813,4790041036,소,3
30814,4882039000,소,14
30815,4375032027,소,1
30816,4311331021,소,3
30817,4148025626,소,1
30818,4159035000,소,1
30819,4686025034,소,1
30820,4687037025,소,1
30821,4686033023,소,4
30822,4686033028,소,1
30823,4686033021,소,1
30824,4686038030,소,1
30825,4686036021,소,1
30826,4686036024,소,1
30827,4686035021,소,1
30828,4872037023,소,2
30829,4711331025,소,23
30830,4413133033,소,4
30831,4684035021,소,1
30832,4376039021,소,1
30833,4519034021,소,5
30834,4671036022,소,8
30835,4679042030,소,2
30836,4688034021,소,5
30837,4481040026,소,6
30838,4479033024,소,22
30839,4479035022,소,2
30840,4480039021,닭,15000
30841,4157034029,소,1
30842,4817044027,돼지,14
30843,4889043021,소,1
30844,4415025033,소,1
30845,4873034024,소,5
30846,4371040021,소,4
30847,4682025000,소,2
30848,4882038024,소,1
30849,4313043000,소,1
30850,4713031022,소,5
30851,4713025621,소,3
30852,4713035022,소,2
30853,4713025323,소,7
30854,4713031030,소,11
30855,4377035021,소,18
30856,4825034022,소,5
30857,4686025034,소,2
30858,4686032021,소,2
30859,4687037025,소,2
30860,4822031025,소,1
30861,4888031021,소,4
30862,4728032023,소,1
30863,4790036037,소,3
30864,4790034037,소,4
30865,4790034036,소,4
30866,4888037023,소,2
30867,4311332025,소,6
30868,4415031022,소,1
30869,4415032021,소,11
30870,4415031028,소,14
30871,4825035021,소,3
30872,4827039021,소,1
30873,4827039021,소,1
30874,4827037021,소,1
30875,4833033021,소,1
30876,4825034022,소,6
30877,4273036030,소,9
30878,4683031021,소,1
30879,4617038028,소,2
30880,4617039022,소,7
30881,4683038027,소,3
30882,4167032029,소,2
30883,4688034031,소,2
30884,4682039000,소,6
30885,4480038027,닭,4500
30886,4275036025,소,2
30887,4817035023,소,6
30888,4889040023,소,1
30889,4514041024,돼지,1
30890,4824035027,소,4
30891,4817036025,소,2
30892,4574025031,소,110
30893,4311431023,소,1
30894,4374531022,소,2
30895,4413325024,소,10
30896,4420039030,소,5
30897,4678025334,소,2
30898,4213037023,소,9
30899,4678040021,소,6
30900,4672025029,소,17
30901,4672025021,소,5
30902,4672025029,소,6
30903,4672025029,소,7
30904,4882025027,소,2
30905,4882031021,소,1
30906,4686025030,소,6
30907,4684031021,소,6
30908,4617035028,소,3
30909,4211035029,소,1
30910,4415035022,소,1
30911,3611031021,소,24
30912,4481032026,소,1
30913,4689025023,소,12
30914,4672025029,소,4
30915,4372033023,소,5
30916,4874025030,소,1
30917,4617039022,소,1
30918,4682025000,소,1
30919,4681025024,소,1
30920,4617038028,소,1
30921,4671036022,소,1
30922,4784039033,소,7
30923,4719035022,소,3
30924,4784038035,소,2
30925,4782036028,소,10
30926,4481033034,소,9
30927,4122035027,소,1
30928,4872038022,소,1
30929,4872041524,소,2
30930,4872033021,소,2
30931,4874037025,소,2
30932,3171036021,소,1
30933,3171025321,소,1
30934,4374040026,소,12
30935,4480031030,소,22
30936,4480031030,소,4
30937,4617037029,닭,70000
30938,4213035021,소,4
30939,4686035026,소,5
30940,4688036023,소,1
30941,4518031021,소,18
30942,4873025026,소,1
30943,4873033023,소,1
30944,4711331021,소,13
30945,4713035021,소,1
30946,4713038021,소,3
30947,4812725028,소,1
30948,4822034024,소,1
30949,4415038038,소,2
30950,4415038037,소,10
30951,4415033031,소,5
30952,4311425023,소,12
30953,4311425022,소,7
30954,4276036023,소,3
30955,4521012000,소,1
30956,4682025000,소,16
30957,4682025000,소,1
30958,4671036021,소,10
30959,4688038022,소,23
30960,4680025623,소,2
30961,4183031023,소,1
30962,4183035022,소,3
30963,4684033024,닭,16400
30964,4311431021,소,6
30965,4311132021,소,3
30966,4311425028,소,19
30967,4680035027,소,7
30968,4418035026,닭,11000
30969,4278031022,소,2
30970,4729012100,소,12
30971,4874039021,소,1
30972,4888037023,소,6
30973,4372035025,소,6
30974,4617033026,닭,30000
30975,4617033026,닭,30000
30976,4686033021,소,7
30977,4686036021,소,2
30978,4423040032,소,5
30979,3611038028,소,1
30980,4420039021,소,3
30981,3611036031,소,3
30982,3611036028,소,5
30983,4775035036,소,1
30984,4792038022,소,1
30985,4792025026,소,1
30986,4617039022,소,8
30987,4617010200,소,1
30988,4684036028,소,2
30989,4686025029,소,1
30990,4686035026,소,1
30991,4479036027,소,2
30992,4817040027,소,7
30993,4376033022,소,4
30994,4376033000,소,2
30995,4376033000,소,13
30996,4122037024,소,1
30997,4889039022,소,3
30998,4889043021,소,1
30999,4775032035,소,2
31000,4773044048,소,1
31001,4421039036,소,6
31002,4711325024,소,1
31003,4713025923,소,2
31004,4721010200,소,2
31005,3611036031,소,2
31006,4617034029,소,10
31007,4617036021,소,3
31008,4159025622,소,10
31009,4833033024,소,21
31010,4833025025,소,4
31011,4688034022,소,2
31012,4873033026,소,1
31013,4684025021,소,8
31014,4678040021,소,2
31015,4678025334,소,1
31016,4150033024,소,3
31017,4824035025,소,1
31018,4784039033,소,1
31019,4729033023,소,3
31020,4717037026,소,2
31021,2723013100,소,1
31022,3171038021,소,8
31023,3171034021,소,1
31024,3611036028,소,1
31025,4415033021,소,2
31026,3171037023,소,1
31027,3171036021,소,1
31028,3171037027,소,7
31029,4713025929,소,6
31030,4713036026,소,2
31031,4713025625,소,1
31032,4784033038,소,6
31033,4617033026,소,4
31034,4420040000,소,4
31035,4684025026,소,5
31036,4423035029,소,2
31037,4418033023,소,1
31038,4617037021,소,1
31039,4213025022,소,11
31040,4873033026,소,1
31041,4373034023,소,3
31042,4711334023,소,1
31043,4713031030,소,2
31044,4713025328,소,1
31045,4713013100,소,2
31046,4713025932,소,5
31047,4713037026,소,2
31048,4816033031,소,3
31049,4713025933,소,12
31050,4421033026,소,2
31051,4713025326,소,21
31052,4713025326,소,3
31053,4728034026,소,1
31054,4790037041,소,2
31055,4715035022,소,3
31056,4684025331,소,7
31057,4377025329,소,2
31058,4680035027,소,1
31059,4281025024,소,2
31060,4721034022,소,6
31061,4167036023,소,1
31062,4161033025,소,5
31063,4888038022,소,4
31064,4159025629,소,11
31065,4159041025,소,5
31066,4687025036,닭,43400
31067,4482525324,소,1
31068,4313042029,소,1
31069,4518034026,소,3
31070,4681032021,소,3
31071,4833010100,소,1
31072,4827025322,소,8
31073,4687025031,소,1
31074,4686033021,소,1
31075,4825035023,소,1
31076,4682037032,소,1
31077,4477034000,소,5
31078,4311134021,소,1
31079,4687025021,소,1
31080,4717025021,소,10
31081,4717043021,소,6
31082,4717036021,소,14
31083,4161025632,소,2
31084,4678032025,소,15
31085,4157025025,소,1
31086,4157025025,소,1
31087,4682043000,소,6
31088,4782036030,소,1
31089,4784032042,소,2
31090,4723031031,소,6
31091,4783032030,소,6
31092,4783032032,소,3
31093,4783032030,소,1
31094,4729036021,소,11
31095,4782033029,소,1
31096,4723039021,소,2
31097,4483036025,소,1
31098,4311133034,소,23
31099,4684035021,소,6
31100,4684025331,소,1
31101,4684025026,소,1
31102,4574035024,소,4
31103,4182033026,소,4
31104,4580038022,소,3
31105,4681035026,소,1
31106,4681037021,소,7
31107,4725033033,닭,38000
31108,3171025323,소,19
31109,4617033026,소,6
31110,3171037027,소,1
31111,4311425023,소,2
31112,4311425023,소,27
31113,4157025025,소,4
31114,4157025025,소,9
31115,3171038022,소,1
31116,4163011400,돼지,2
31117,4413037030,소,3
31118,4163011400,돼지,2
31119,4873032023,소,1
31120,4889036021,소,7
31121,4889040021,소,3
31122,4873033023,소,20
31123,4889032028,소,2
31124,4825034028,소,12
31125,4476031022,소,25
31126,4827032025,소,1
31127,4825036021,소,2
31128,4155038021,소,5
31129,4311425021,소,3
31130,4311431024,소,5
31131,4719035022,소,1
31132,4574032021,소,4
31133,4617035025,소,4
31134,4617035026,소,2
31135,4617025028,소,4
31136,4728025322,소,3
31137,4687031025,돼지,20
31138,4825034028,소,1
31139,4476039021,소,3
31140,4825035021,소,1
31141,4682033028,소,2
31142,4518042021,소,1
31143,4671037030,소,12
31144,4817037021,소,1
31145,4889036021,소,1
31146,4686038021,소,5
31147,4686038021,소,5
31148,4278025323,소,1
31149,4159040021,소,1
31150,4413134023,소,133
31151,4155038023,소,1
31152,4683034022,소,1
31153,4373034000,소,4
31154,4159040023,소,23
31155,4421038027,소,1
31156,4415038038,소,4
31157,4482525027,닭,2000
31158,4511311700,소,3
31159,4482525027,닭,2000
31160,4889043021,소,5
31161,4889036021,소,1
31162,4825034021,돼지,161
31163,4514035021,소,5
31164,4311425323,소,1
31165,4311425026,소,1
31166,4311425021,소,17
31167,4311431021,소,2
31168,4681039022,소,1
31169,4420039030,소,4
31170,4773047025,소,5
31171,4711331025,소,33
31172,4713036021,소,3
31173,4213025023,소,1
31174,4275025024,소,55
31175,4122033025,소,1
31176,4827039021,소,1
31177,4273025032,소,1
31178,4672025029,소,1
31179,4682031000,소,1
31180,4825036021,소,1
31181,4827025324,소,3
31182,4155034023,소,1
31183,4686031030,닭,13400
31184,4374525031,소,1
31185,4374531022,소,1
31186,4686031030,닭,13400
31187,5011025025,돼지,20
31188,5011025025,돼지,20
31189,4311425021,소,1
31190,4423010600,소,1
31191,4873033025,소,1
31192,4423032027,소,3
31193,4717033025,소,1
31194,4792037021,소,2
31195,4221011300,소,8
31196,4128511100,소,43
31197,4882039000,소,1
31198,4882033025,소,1
31199,4725033026,소,1
31200,3171033024,소,4
31201,4889040026,소,1
31202,4889039032,소,6
31203,4874035022,소,14
31204,4684033028,돼지,30
31205,4377037021,소,1
31206,4372025023,소,9
31207,4372025021,소,7
31208,4678025322,소,1
31209,4167032021,소,1
31210,4617031025,소,4
31211,4617031025,소,2
31212,4688033022,소,24
31213,4688034021,소,4
31214,4372035021,소,2
31215,4873033026,소,1
31216,5011025025, ,17
31217,4579025027,소,1
31218,4161033021,소,1
31219,4682036021,소,2
31220,4671037030,소,3
31221,4682034024,소,2
31222,4311135033,소,1
31223,4682038034,소,1
31224,4728025024,소,1
31225,4728032028,소,3
31226,4420041000,돼지,100
31227,4372035029,소,4
31228,4481038021,소,4
31229,4518034032,소,4
31230,4521033021,소,1
31231,4887033027,소,2
31232,4874039021,소,1
31233,4886037028,소,1
31234,4884038022,돼지,50
31235,4311425354,소,18
31236,4772025027,소,1
31237,4311431032,소,15
31238,4884038022,돼지,50
31239,4423034030,닭,58700
31240,3111010900,소,1
31241,3171037023,소,1
31242,4682025000,소,1
31243,4713011700,소,1
31244,4413325024,소,16
31245,4713033025,소,1
31246,4721034025,소,2
31247,4792033021,소,1
31248,4882039000,소,3
31249,4476042021,소,1
31250,4729035021,소,2
31251,4723037027,소,1
31252,4723031033,소,2
31253,4723032025,소,1
31254,4723040030,소,17
31255,4713025625,소,2
31256,4827032025,소,1
31257,4711334021,소,1
31258,4711133033,소,1
31259,4713025621,소,1
31260,4376037000,소,1
31261,4311425342,소,1
31262,4311425023,소,7
31263,4311425023,소,4
31264,4311425326,소,2
31265,4374525021,소,5
31266,4415035034,소,2
31267,4377036021,소,1
31268,4273025029,소,1
31269,4686038021,닭,18000
31270,4721034025,소,7
31271,4721034027,소,11
31272,4372034021,소,1
31273,4682031025,소,3
31274,4682025000,소,1
31275,4479035022,소,1
31276,4773042028,소,8
31277,4874036025,소,4
31278,4476031022,소,4
31279,4213037024,소,15
31280,4481032026,소,3
31281,4481032026,소,2
31282,4315025034,소,1
31283,4421040027,소,7
31284,3171025927,소,1
31285,3171039022,소,1
31286,4159040023,소,10
31287,4372039021,소,5
31288,4372038523,소,1
31289,4373032025,소,1
31290,4681036024,소,1
31291,4713025935,소,2
31292,4519034021,소,19
31293,4713025021,소,2
31294,4721010200,소,1
31295,4721011100,소,1
31296,4671037030,소,1
31297,4617035028,소,1
31298,4682031025,소,4
31299,4825034026,돼지,13
31300,4825034021,돼지,50
31301,4825034021,돼지,8
31302,4825034021,돼지,6
31303,4825034026,돼지,50
31304,4825034021,돼지,5
31305,4825034021,돼지,6
31306,4825034021,돼지,1
31307,4825034021,돼지,15
31308,4825034026,돼지,10
31309,4825034021,돼지,1
31310,4580040025,소,2
31311,4163025026,돼지,100
31312,4889043026,소,2
31313,4163025026,돼지,100
31314,4713025623,소,1
31315,4678025322,소,1
31316,4420037021,소,7
31317,4681036024,소,1
31318,4480033024,소,2
31319,4480037025,소,2
31320,4479033024,소,17
31321,4479035022,소,1
31322,4159040023,소,2
31323,4480037025,소,2
31324,4521033021,소,3
31325,4521011300,소,2
31326,4521041024,소,2
31327,4521041024,소,5
31328,4672025029,소,26
31329,4672025021,소,2
31330,4672025029,소,4
31331,4672025029,소,1
31332,4672025029,소,6
31333,4672025029,소,1
31334,4311132030,소,1
31335,4375032024,소,1
31336,4873033024,소,7
31337,4873033023,소,22
31338,4873033023,소,1
31339,4873033023,소,1
31340,4873033026,소,1
31341,4577035021,사슴,25
31342,4775035035,소,4
31343,3611036028,소,1
31344,4281031000,소,1
31345,4688038022,소,18
31346,4688038022,소,2
31347,4688034031,소,1
31348,4683035025,소,7
31349,4683035026,소,1
31350,4683035025,소,1
31351,4683036023,소,7
31352,4373035000,소,2
31353,4315031030,소,5
31354,4315025024,소,1
31355,4725025029,소,1
31356,4790025029,소,4
31357,4514036022,소,13
31358,4122033000,소,3
31359,4785037029,소,8
31360,4729033023,소,4
31361,4729031026,소,7
31362,4782037055,소,5
31363,4782032041,소,3
31364,4729031026,소,1
31365,4729037029,소,4
31366,4729031021,소,5
31367,4773037036,소,8
31368,4775037048,소,1
31369,4775035042,소,4
31370,4213037023,소,1
31371,4825034022,소,14
31372,4825037021,소,1
31373,4825034022,소,1
31374,4311332026,소,2
31375,4420040033,소,16
31376,4273036031,소,1
31377,4180032021,소,5
31378,4311331021,소,2
31379,4713025328,소,3
31380,4713025328,소,2
31381,4617036021,소,2
31382,4617012600,소,1
31383,4617039022,소,4
31384,4671037030,소,1
31385,4684025021,소,3
31386,4684032035,소,2
31387,4686036021,소,5
31388,3171036023,소,1
31389,3171037027,소,3
31390,3171038023,소,1
31391,3171038021,소,4
31392,3171025323,소,4
31393,4159025622,소,12
31394,2771038021,소,1
31395,2771037021,소,3
31396,4678034027,소,1
31397,4680025625,소,2
31398,4680025621,소,1
31399,4680032026,소,3
31400,4824035027,소,2
31401,4183035025,소,8
31402,4889046026,소,2
31403,4518034022,소,5
31404,4518034022,소,8
31405,4518039024,소,3
31406,4373031021,소,35
31407,4415031024,소,23
31408,4415038038,소,5
31409,4415038038,소,7
31410,4213035021,소,1
31411,4167035032,소,9
31412,4167025022,소,1
31413,4374531025,소,1
31414,4311425342,소,1
31415,4717031027,소,17
31416,4790035034,소,3
31417,4420011500,닭,2000
31418,4273031027,소,11
31419,4421040021,소,3
31420,4888025027,소,5
31421,4776033037,소,5
31422,4683031021,소,2
31423,4689025023,소,11
31424,4888037023,소,18
31425,4792025029,소,4
31426,4682025000,소,6
31427,4686037024,소,9
31428,4687032025,소,2
31429,4617010200,소,2
31430,4721034021,소,1
31431,3611036031,소,2
31432,4473033025,소,4
31433,4421033026,소,5
31434,4471032030,소,3
31435,4483033021,소,1
31436,4481033034,소,3
31437,4273037021,소,3
31438,4211038024,소,1
31439,4782036028,소,8
31440,4481025338,소,4
31441,4373034000,소,1
31442,4872042027,소,1
31443,4420039021,소,1
31444,4413025034,소,3
31445,4315011800,소,3
31446,4420039026,소,2
31447,4420040000,소,16
31448,4792025026,소,9
31449,4477034000,소,4
31450,4717033021,소,2
31451,4167032022,소,2
31452,4776035036,소,4
31453,4518034032,소,1
31454,4711325024,소,2
31455,4711335021,소,3
31456,4672025029,소,6
31457,4672037026,소,9
31458,3171037021,소,3
31459,4418033023,소,3
31460,4790037041,소,1
31461,4790034045,소,1
31462,4874035022,소,1
31463,4833025000,소,2
31464,4825025028,소,3
31465,4825035023,소,2
31466,4825035021,소,2
31467,4136025630,소,9
31468,4713014400,소,3
31469,4713025923,소,1
31470,4713025923,소,1
31471,4713025927,소,3
31472,4713036030,소,3
31473,4825035021,소,19
31474,4833025025,소,5
31475,4713025625,소,6
31476,4574032028,소,13
31477,4372040023,소,1
31478,4372035021,소,2
31479,4372039021,소,45
31480,4373033025,소,1
31481,4873033026,소,1
31482,4514025022,소,1
31483,4617036021,소,1
31484,4688038022,소,2
31485,4684031022,소,1
31486,4684032035,소,1
31487,4686036021,소,1
31488,4311425037,소,1
31489,4311131025,소,10
31490,4683038027,소,5
31491,4689025023,소,9
31492,4680025621,소,3
31493,4150033024,소,5
31494,4311332024,소,2
31495,4375032027,소,2
31496,4371040021,소,4
31497,4371040025,소,37
31498,3171038030,소,1
31499,3171038030,소,1
31500,3171036023,소,2
31501,3171037027,소,5
31502,4687025330,소,1
31503,4480031030,소,1
31504,4479034021,소,2
31505,4719025026,소,3
31506,4783035037,소,10
31507,4783031036,소,2
31508,4372035025,소,2
31509,4155039026,소,1
31510,4313012000,소,4
31511,4729036023,소,2
31512,4713025929,소,9
31513,4481040028,소,3
31514,4128110500,소,1
31515,4617012600,소,1
31516,4213025024,소,1
31517,4686038030,소,1
31518,3171037023,소,8
31519,3171034021,소,4
31520,3171037027,소,1
31521,3171037022,소,1
31522,4213035021,소,1
31523,4122025022,돼지,70
31524,4415035024,소,2
31525,4678037023,닭,4000
31526,4686025029,소,1
31527,4686037024,소,3
31528,4684035021,소,5
31529,4684035021,소,4
31530,4790040022,소,1
31531,4518041024,소,3
31532,4311431021,소,5
31533,4311425022,소,13
31534,4817038021,소,1
31535,4672025029,소,3
31536,4889036021,소,1
31537,4479035021,소,12
31538,4889045029,소,1
31539,4889035022,소,1
31540,4680025623,소,5
31541,4161025632,소,2
31542,4182032524,소,1
31543,4680025625,소,1
31544,3611031023,소,15
31545,4278031022,소,3
31546,4873025000,소,1
31547,4717025021,소,2
31548,4476025031,소,1
31549,3171038021,소,29
31550,4617040022,돼지,20
31551,4377037031,소,1
31552,4377025329,소,1
31553,4816033031,소,2
31554,4687025333,소,1
31555,4213010700,소,1
31556,4273038021,소,3
31557,4273038021,소,3
31558,4874033021,소,2
31559,4574025031,소,3
31560,4275037025,소,3
31561,4713025628,소,1
31562,2920017600,소,9
31563,4713038023,소,6
31564,4711131021,소,2
31565,4483036025,소,9
31566,3611038028,소,1
31567,3611039021,소,6
31568,3611037031,소,1
31569,3611031022,소,1
31570,4311431023,소,8
31571,4374525031,소,1
31572,4873033026,돼지,50
31573,4617031025,소,1
31574,4423032021,소,1
31575,4682039021,소,1
31576,4617037028,소,6
31577,4615031037,소,1
31578,4518034022,소,3
31579,4423011000,소,2
31580,4521033021,돼지,1000
31581,4680025623,소,3
31582,4682040029,소,2
31583,4421038027,소,12
31584,4155041028,소,2
31585,4782032033,소,13
31586,4782036030,소,2
31587,4518012200,소,10
31588,4784033000,소,2
31589,4784032042,소,3
31590,4782025022,소,8
31591,4719035022,소,1
31592,4717025021,소,5
31593,4617035026,소,2
31594,4686037024,소,1
31595,4372033021,소,13
31596,4873033023,소,13
31597,4688025022,소,3
31598,4684035021,소,2
31599,4479035021,소,13
31600,3171038021,소,25
31601,3171037027,소,7
31602,4213025022,소,4
31603,4518037029,소,5
31604,4518039024,소,3
31605,4873033024,소,2
31606,4873037023,소,3
31607,4873031021,소,1
31608,4873033023,소,7
31609,4421010300,소,10
31610,4420033021,소,15
31611,4161033021,소,1
31612,4889044000,소,1
31613,4773036028,소,1
31614,4617025028,소,2
31615,4579034027,소,13
31616,4684034027,소,3
31617,4684034024,소,4
31618,4479034021,소,1
31619,4421039036,돼지,2
31620,4420039030,소,8
31621,4684032035,소,2
31622,4372033023,소,1
31623,4275036022,소,1
31624,4713025621,소,1
31625,4713025329,소,3
31626,4713035022,소,1
31627,4713025623,소,9
31628,4874025030,소,7
31629,4311431021,소,19
31630,4311425323,소,5
31631,4311425023,소,21
31632,4311425023,소,14
31633,4311431023,소,4
31634,4311425023,소,2
31635,4311431026,소,2
31636,4281034022,소,1
31637,4713014200,소,4
31638,4713025326,소,2
31639,4713033027,소,1
31640,4514035021,소,1
31641,4514039026,소,1
31642,4782025021,소,23
31643,4719031022,소,1
31644,4784038035,소,4
31645,4882025026,소,1
31646,4281025024,소,5
31647,4790025029,소,1
31648,4728032023,소,1
31649,4728031021,소,2
31650,4213025023,소,1
31651,4279034024,소,1
31652,4825034021,돼지,2
31653,4825034021,돼지,2
31654,4825034021,돼지,2
31655,4825034029,소,1
31656,4825034021,소,1
31657,4827037024,소,2
31658,4518042021,소,1
31659,4315031023,소,1
31660,4617025028,소,7
31661,4617025034,소,1
31662,4688025022,소,1
31663,4483037021,소,1
31664,4375032027,소,1
31665,4725013200,소,1
31666,4183035022,소,4
31667,4278025323,소,3
31668,4672025029,소,9
31669,4617035025,소,2
31670,4372035021,소,5
31671,4775034041,소,3
31672,4775032030,소,3
31673,4717041026,소,2
31674,4423032024,소,1
31675,4617032024,소,6
31676,4311311800,소,3
31677,4684032025,소,2
31678,4684031022,소,5
31679,4146136030,소,1
31680,4889036021,소,3
31681,4889039024,소,1
31682,4872033028,소,1
31683,4146135029,돼지,22
31684,3111011000,소,1
31685,3171039021,소,11
31686,3171025900,소,1
31687,3171025323,소,1
31688,4421038027,소,5
31689,4713025326,소,3
31690,4711135021,소,11
31691,4711135021,소,3
31692,4711325021,소,2
31693,4784039033,소,7
31694,4711331025,소,3
31695,4483025322,소,1
31696,4481033034,소,8
31697,4873033023,소,2
31698,4713025628,소,14
31699,4480031021,소,1
31700,4480031024,소,1
31701,4420039021,소,4
31702,4311131025,소,1
31703,4311132021,소,10
31704,4372039021,소,2
31705,4617035026,소,1
31706,4688034021,소,2
31707,4688025022,소,1
31708,4276025025,소,3
31709,3171037023,소,2
31710,4514033023,소,2
31711,4790034045,소,1
31712,4728025024,소,1
31713,4728031025,소,1
31714,4728032032,소,2
31715,4728032023,소,11
31716,4728032028,소,2
31717,4518034026,소,2
31718,4574032021,소,1
31719,4183031023,소,5
31720,4473033028,소,8
31721,3611032021,소,1
31722,4415038038,소,13
31723,4376031000,소,1
31724,4874037000,소,1
31725,4415035021,소,1
31726,4480035029,소,1
31727,4480037025,소,1
31728,4480034021,소,1
31729,4825037021,소,2
31730,4278025300,소,1
31731,4278025300,소,1
31732,4128511100,소,9
31733,4155041028,소,1
31734,4784035031,소,1
31735,4719032027,소,2
31736,4684031023,소,1
31737,4684025021,소,1
31738,4688025022,소,1
31739,4617025034,소,1
31740,4672025029,소,1
31741,4723035022,소,7
31742,4822033023,소,1
31743,4723031024,소,1
31744,4423033023,소,4
31745,4577035021,사슴,1
31746,4713033021,소,2
31747,4713025326,소,16
31748,4713025326,소,4
31749,4713025625,소,1
31750,4713025022,소,1
31751,4713025321,소,10
31752,4577035021,사슴,1
31753,4682043000,소,4
31754,4423025326,소,1
31755,4518034022,소,10
31756,4688025021,소,2
31757,3171033024,소,12
31758,4723035022,소,4
31759,4376033022,소,1
31760,4374525031,소,7
31761,4678032025,소,2
31762,4373037021,소,3
31763,4420041021,닭,6000
31764,4688037027,소,1
31765,4688025021,소,2
31766,4275025024,소,52
31767,4182035021,소,2
31768,4481032026,소,1
31769,4157025025,소,6
31770,4157025025,소,1
31771,4163031023,소,16
31772,4882043026,소,44
31773,4684032021,소,1
31774,4684033033,소,1
31775,4376033000,소,6
31776,4721010200,소,6
31777,4481032027,소,1
31778,4311231025,소,1
31779,4311231026,소,3
31780,4311232026,소,1
31781,2917013600,소,1
31782,4420040033,소,39
31783,4882038021,소,24
31784,4372025023,소,7
31785,4483025000,소,4
31786,4122010800,소,1
31787,2771037000,소,2
31788,2771037000,소,1
31789,4471032022,소,1
31790,4574032025,소,1
31791,4728031021,소,1
31792,4373034024,소,1
31793,4886037028,소,1
31794,4873033026,소,2
31795,4833010600,소,2
31796,4617031025,소,2
31797,4617031025,소,1
31798,4617035028,소,1
31799,4688037022,소,2
31800,4729031021,소,2
31801,4729033023,소,4
31802,4729012100,소,5
31803,4889043027,소,1
31804,4872042027,소,1
31805,4729031026,소,5
31806,4782037055,소,8
31807,4825034029,소,1
31808,4827039023,소,2
31809,4827032025,소,1
31810,4825025028,소,12
31811,4825035021,소,1
31812,4278025300,소,6
31813,4684025021,소,16
31814,4476032028,소,1
31815,4684032021,소,1
31816,4687025330,소,1
31817,4687031022,소,1
31818,4311312400,소,1
31819,4580035021,소,1
31820,4580038022,소,1
31821,4521039022,소,1
31822,4420040000,소,9
31823,4889038021,소,46
31824,4182033026,소,1
31825,4182034021,소,2
31826,4415038037,소,1
31827,4373025033,소,1
31828,4874033032,소,5
31829,4518034022,소,3
31830,4518034026,소,2
31831,4617035028,소,1
31832,4617036023,소,1
31833,4688025021,소,1
31834,4688037027,소,1
31835,4376039025,소,4
31836,4311411200,소,1
31837,4311425342,소,11
31838,4684035022,소,1
31839,4473033025,소,2
31840,4483025636,소,15
31841,4728032023,소,4
31842,4161033025,소,1
31843,4213011700,소,3
31844,4617034029,소,8
31845,4617031025,소,1
31846,4617031025,소,1
31847,4688033021,소,1
31848,4688033022,소,21
31849,4479025022,소,1
31850,4812132025,소,1
31851,4825034028,소,1
31852,4825034022,소,8
31853,4825035023,소,1
31854,4827037023,소,3
31855,4827038022,소,1
31856,4827039023,소,1
31857,4889039024,소,13
31858,4167035032,소,4
31859,4161033021,소,2
31860,4574025031,소,42
31861,4423040032,소,4
31862,4376039021,소,10
31863,4728031021,소,1
31864,4686037024,소,23
31865,4687032025,소,1
31866,4680032026,소,6
31867,4874039021,소,3
31868,4874038022,소,2
31869,4773042028,소,1
31870,4374531022,소,1
31871,3171037025,소,1
31872,4480038023,소,1
31873,4311425326,소,2
31874,4311232026,소,1
31875,4311425323,소,1
31876,4374525021,소,1
31877,3171025323,소,1
31878,4420039026,소,2
31879,4889036021,소,2
31880,4713025321,소,4
31881,4713025321,소,2
31882,4713034026,소,12
31883,4372040023,소,1
31884,4180032021,소,6
31885,4713036021,소,10
31886,4372040023,소,1
31887,3611036028,소,12
31888,3611038025,소,1
31889,4719035022,소,17
31890,4723031031,소,3
31891,4783031034,소,5
31892,4688034022,소,1
31893,4688025021,소,1
31894,4688034031,소,3
31895,4688033021,소,4
31896,4617034021,소,4
31897,4479025025,소,2
31898,4136010300,소,1
31899,4311135033,소,5
31900,4311425021,소,20
31901,4311425037,소,1
31902,4311431022,소,1
31903,4882037024,소,2
31904,4882025026,소,1
31905,4159025629,소,4
31906,4812533035,소,4
31907,4775037048,소,11
31908,4521033025,소,8
31909,4377025325,소,2
31910,4873033026,소,2
31911,3611036028,소,1
31912,4473033025,소,1
31913,4121010700,소,13
31914,4683025026,소,1
31915,4121010700,소,7
31916,4688039026,소,1
31917,4680032026,소,2
31918,4511311700,소,2
31919,4886037028,소,3
31920,4886037028,소,1
31921,4886037027,소,1
31922,4886037027,소,1
31923,4886039023,소,1
31924,4886032025,소,2
31925,4886032025,소,2
31926,4886040023,소,1
31927,4886040023,소,1
31928,4886040023,소,1
31929,4886040022,소,1
31930,4886040022,소,1
31931,4375032031,소,1
31932,4273025029,소,1
31933,4682031027,소,1
31934,4375035024,소,3
31935,4375032027,소,2
31936,4376036047,소,4
31937,4311132030,소,1
31938,4421033028,소,10
31939,4681035026,소,1
31940,4874039022,소,2
31941,3171037027,소,4
31942,4273037024,소,1
31943,4273031029,소,5
31944,4681036024,닭,24000
31945,4782032041,소,4
31946,4782036028,소,3
31947,4729031021,소,4
31948,4280034022,소,2
31949,4684035021,소,3
31950,4617036021,소,9
31951,4617039022,소,2
31952,4688034031,소,2
31953,4827031031,소,1
31954,4833025000,소,2
31955,4833025025,소,11
31956,4183034021,소,2
31957,4874032022,소,1
31958,4728034026,소,1
31959,4313025026,소,4
31960,4713025326,소,4
31961,4792037021,소,2
31962,4423039023,소,3
31963,4617038028,소,1
31964,4713025625,소,10
31965,4477025323,소,1
31966,4713025321,소,1
